entity:soil4_sample_id	metagenome_size_in_gbp	singlem_table	sra_accession
SRR8196861	11	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/d8cea9a9-fe78-4836-9721-286af7769895/call-singlem/attempt-2/SRR8196861.singlem.json.gz	SRR8196861
SRR8196862	14	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/00c6f203-5157-46bf-a36c-ed8cd92b2f33/call-singlem/SRR8196862.singlem.json.gz	SRR8196862
SRR8196863	15	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/ddb20cb1-2cee-4962-b9ce-db9dd30ffd32/call-singlem/SRR8196863.singlem.json.gz	SRR8196863
SRR8196864	15	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/000e7d00-9f27-4921-9a20-5091e75d3198/call-singlem/SRR8196864.singlem.json.gz	SRR8196864
SRR8197392	14	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/a9346fdc-e6b9-42f8-9d8f-567298f8d92b/call-singlem/SRR8197392.singlem.json.gz	SRR8197392
SRR8197395	15	undefined	SRR8197395
SRR8198158	15	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/049cb389-49c5-458c-bd7a-e67f44783c48/call-singlem/attempt-2/SRR8198158.singlem.json.gz	SRR8198158
SRR8198159	15	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/fa58e929-4e0e-4255-85d1-0f5be4ad458e/call-singlem/SRR8198159.singlem.json.gz	SRR8198159
SRR8198160	16	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/83ed4256-7211-4c90-a0da-d36f9f42b12b/call-singlem/SRR8198160.singlem.json.gz	SRR8198160
SRR8199877	16	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/d2809610-f927-40f8-9f03-a8ce2a7133b8/call-singlem/SRR8199877.singlem.json.gz	SRR8199877
SRR8199878	14	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/d93509aa-fb9c-47d7-9f9c-346178514781/call-singlem/attempt-2/SRR8199878.singlem.json.gz	SRR8199878
SRR8270007	27	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/b862348c-db09-4ed4-ad39-9e5b87cccce0/call-singlem/SRR8270007.singlem.json.gz	SRR8270007
SRR8270008	12	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/2400b392-8758-475b-9d40-e862ffbd9824/call-singlem/SRR8270008.singlem.json.gz	SRR8270008
SRR8357460	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/fc1594f6-f7b7-4985-9701-91fd0dcf6f52/call-singlem/SRR8357460.singlem.json.gz	SRR8357460
SRR8357466	2	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/ea2cf42a-e5e5-4d57-819e-f52b82866b64/call-singlem/SRR8357466.singlem.json.gz	SRR8357466
SRR8357469	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/1d051362-38b1-486e-a464-ea7f7bf383cb/call-singlem/SRR8357469.singlem.json.gz	SRR8357469
SRR8357471	2	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/a4a0fa55-8767-41a4-b63f-2f9a1c2958ee/call-singlem/SRR8357471.singlem.json.gz	SRR8357471
SRR8357472	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/18ce6773-06b7-46ff-b2b7-82ccb69325c6/call-singlem/SRR8357472.singlem.json.gz	SRR8357472
SRR8357477	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/d0435796-43ad-43e9-8dd0-d5cb708005e4/call-singlem/SRR8357477.singlem.json.gz	SRR8357477
SRR8453762	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/3c434fb3-1b22-41ea-8b79-7366beed2b26/call-singlem/SRR8453762.singlem.json.gz	SRR8453762
SRR8453767	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/1b240d4d-8919-434c-848b-1bd5181b709a/call-singlem/SRR8453767.singlem.json.gz	SRR8453767
SRR8453770	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/7d7614f2-1d0a-427a-a296-57d9626d3746/call-singlem/SRR8453770.singlem.json.gz	SRR8453770
SRR8453774	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/8514dfc0-4df2-49d8-9d8a-96fcc211b7b5/call-singlem/SRR8453774.singlem.json.gz	SRR8453774
SRR8467671	8	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/75dc54b5-e0a8-4f4d-aaa4-0f37eec1301b/call-singlem/SRR8467671.singlem.json.gz	SRR8467671
SRR8467672	10	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/89638429-a279-47e3-a2c9-6a44be77c8bb/call-singlem/SRR8467672.singlem.json.gz	SRR8467672
SRR8467673	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/af546158-d481-4f30-9479-4862f18f1e8d/call-singlem/SRR8467673.singlem.json.gz	SRR8467673
SRR8467674	11	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/af01e4f5-ffd1-4c44-9062-0ad651347eeb/call-singlem/SRR8467674.singlem.json.gz	SRR8467674
SRR8467675	7	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/6b5d961e-5ac1-427c-8102-6efcac7eec28/call-singlem/SRR8467675.singlem.json.gz	SRR8467675
SRR8487010	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/18ef3fd2-8043-44b7-8a7b-f8de954fd8e1/call-singlem/SRR8487010.singlem.json.gz	SRR8487010
SRR8487011	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/2888d014-ffb1-4fd7-9009-6261bbc67238/call-singlem/SRR8487011.singlem.json.gz	SRR8487011
SRR8487013	9	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/a46c0227-ab6a-457f-bfaf-e99f7ec0edbe/call-singlem/SRR8487013.singlem.json.gz	SRR8487013
SRR8487014	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/0c002262-58f5-4ec0-9757-b591f09fc8b7/call-singlem/SRR8487014.singlem.json.gz	SRR8487014
SRR8487016	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/2ca0d88e-09a5-4f97-bd19-3ef2924787f4/call-singlem/SRR8487016.singlem.json.gz	SRR8487016
SRR8487017	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/f8356ebd-97c4-48e8-9486-ae8de638656d/call-singlem/SRR8487017.singlem.json.gz	SRR8487017
SRR8487018	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/2896afdb-e586-4484-9b61-abd13a7cdcb0/call-singlem/SRR8487018.singlem.json.gz	SRR8487018
SRR8487019	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/18bd8ebf-86b9-487a-8350-bbe34c92da5d/call-singlem/SRR8487019.singlem.json.gz	SRR8487019
SRR8487020	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/16c4221a-1228-4204-ab17-6bb427892754/call-singlem/SRR8487020.singlem.json.gz	SRR8487020
SRR8487022	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/1a901e40-6488-47a5-9df0-6f60cfc580e6/call-singlem/SRR8487022.singlem.json.gz	SRR8487022
SRR8487023	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/a87c7c3f-c2ab-4ee7-a215-fdcca4c498c3/call-singlem/SRR8487023.singlem.json.gz	SRR8487023
SRR8487024	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/4cd3b137-fdd5-477a-9b3a-c28e71c0faa6/call-singlem/SRR8487024.singlem.json.gz	SRR8487024
SRR8487026	9	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/66a1ece2-7419-475f-9a82-7680461a8929/call-singlem/attempt-2/SRR8487026.singlem.json.gz	SRR8487026
SRR8487027	10	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/72b19262-d108-445f-a79a-46da84853e62/call-singlem/SRR8487027.singlem.json.gz	SRR8487027
SRR8487028	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/e94d9a4a-dd08-495b-af13-b7dcb28f87ab/call-singlem/SRR8487028.singlem.json.gz	SRR8487028
SRR8487030	11	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/83497359-c583-44e8-8b65-383b15f49de8/call-singlem/SRR8487030.singlem.json.gz	SRR8487030
SRR8487031	7	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/88ca6f3a-4f68-4687-a3ab-8e95ace644e9/call-singlem/SRR8487031.singlem.json.gz	SRR8487031
SRR8487034	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/02a0b8a0-69e9-4dfc-a5ce-a39ff5527c6f/call-singlem/SRR8487034.singlem.json.gz	SRR8487034
SRR8487035	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/3e432dca-a05c-43db-8a28-4ccf3fd85ef2/call-singlem/SRR8487035.singlem.json.gz	SRR8487035
SRR8487036	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/0264edfe-4e14-4d87-bf06-9806a9a0d18d/call-singlem/SRR8487036.singlem.json.gz	SRR8487036
SRR8487038	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/b4d8697e-9134-4a23-b6c2-7673f74b320e/call-singlem/SRR8487038.singlem.json.gz	SRR8487038
SRR8487039	10	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/ed4ce62a-02fa-4f4e-868f-c5e5789d480d/call-singlem/SRR8487039.singlem.json.gz	SRR8487039
SRR8487040	8	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/1201db4a-643c-45b9-932d-8c4eacda1c29/call-singlem/SRR8487040.singlem.json.gz	SRR8487040
SRR8489885	29	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/0ef16c35-eef7-4088-bf9b-4485e1114302/call-singlem/SRR8489885.singlem.json.gz	SRR8489885
SRR8489887	22	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/9c15525e-8aae-4d18-a4b5-3d6653dac90d/call-singlem/SRR8489887.singlem.json.gz	SRR8489887
SRR8489888	29	undefined	SRR8489888
SRR8489889	19	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/01225803-44ad-4e70-b01c-65647307356e/call-singlem/SRR8489889.singlem.json.gz	SRR8489889
SRR8489890	19	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/fde86ab3-1197-4eea-b2bd-da5b8ff69d3b/call-singlem/SRR8489890.singlem.json.gz	SRR8489890
SRR8489891	26	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/8f612491-6196-427c-9bc4-4fa8726f2e79/call-singlem/SRR8489891.singlem.json.gz	SRR8489891
SRR8489892	26	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/271992b0-1ec7-4b0a-a223-77042ed4f4b9/call-singlem/SRR8489892.singlem.json.gz	SRR8489892
SRR8489893	25	undefined	SRR8489893
SRR8489895	31	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/9d68a171-1179-4d84-81d2-d3b7888b713d/call-singlem/SRR8489895.singlem.json.gz	SRR8489895
SRR8489896	31	undefined	SRR8489896
SRR8489898	21	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/eaa495f6-0e1c-4118-ae6a-4f51c20f27de/call-singlem/attempt-2/SRR8489898.singlem.json.gz	SRR8489898
SRR8489899	21	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/9f407707-30c6-48de-a0f1-61e9e76f50d6/call-singlem/SRR8489899.singlem.json.gz	SRR8489899
SRR8489900	18	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/675ed417-1972-48dc-98ff-e7460ffa74eb/call-singlem/SRR8489900.singlem.json.gz	SRR8489900
SRR8489901	32	undefined	SRR8489901
SRR8489902	32	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/02fc6753-da93-4b3f-9aab-846596caa254/call-singlem/SRR8489902.singlem.json.gz	SRR8489902
SRR8489903	20	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/6e296dcb-3e4a-473f-8365-667bceacad7f/call-singlem/SRR8489903.singlem.json.gz	SRR8489903
SRR8489904	20	undefined	SRR8489904
SRR8489905	32	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/87bafbe1-daf2-4c26-9db6-bf4076766a13/call-singlem/attempt-2/SRR8489905.singlem.json.gz	SRR8489905
SRR8489906	32	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/dc2ab9bc-9143-4ade-ad43-97e86dcd6dde/call-singlem/SRR8489906.singlem.json.gz	SRR8489906
SRR8489907	9	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/5430b451-72f8-4931-9a15-ab34707aa6b9/call-singlem/SRR8489907.singlem.json.gz	SRR8489907
SRR8489908	15	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/c2353373-d9c6-4f2b-a1e3-14162bb3b43f/call-singlem/attempt-2/SRR8489908.singlem.json.gz	SRR8489908
SRR8489909	17	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/9329fcca-450b-420f-987d-ff41c740daed/call-singlem/SRR8489909.singlem.json.gz	SRR8489909
SRR8489910	16	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/b37b94e7-6ea9-45ee-af88-dd15b2be621e/call-singlem/SRR8489910.singlem.json.gz	SRR8489910
SRR8489911	24	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/054394e3-7ef5-4c5a-9b27-9429d8150974/call-singlem/SRR8489911.singlem.json.gz	SRR8489911
SRR8489912	22	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/41eb0e00-4085-42ff-9649-63d3d7004f22/call-singlem/attempt-2/SRR8489912.singlem.json.gz	SRR8489912
SRR8489913	15	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/e4ff756d-9165-48c5-83fd-622b13a3a7ca/call-singlem/SRR8489913.singlem.json.gz	SRR8489913
SRR8489914	12	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/566a080d-41f9-4e37-84f4-4e91ea70465f/call-singlem/SRR8489914.singlem.json.gz	SRR8489914
SRR8489915	19	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/373e2621-2778-458f-abca-6225e9cbd72b/call-singlem/SRR8489915.singlem.json.gz	SRR8489915
SRR8489916	32	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/b768bd31-b266-474d-b589-8d4e622aec63/call-singlem/attempt-3/SRR8489916.singlem.json.gz	SRR8489916
SRR8491465	46	undefined	SRR8491465
SRR8491509	45	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/01272266-dc3c-4ca4-8955-c3ea809608ae/call-singlem/SRR8491509.singlem.json.gz	SRR8491509
SRR8510036	68	undefined	SRR8510036
SRR8510037	63	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/92ffd389-f8f2-4d8e-9e51-88a51959c6ef/call-singlem/SRR8510037.singlem.json.gz	SRR8510037
SRR8510038	71	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/9e6c8966-468d-4402-95fc-4042f4c7e973/call-singlem/attempt-2/SRR8510038.singlem.json.gz	SRR8510038
SRR8527071	3	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/6a49a402-54b2-44ef-84a0-401187401916/call-singlem/SRR8527071.singlem.json.gz	SRR8527071
SRR8527077	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/ae1a4f36-ea5c-447b-b41d-7daf9b0efec7/call-singlem/SRR8527077.singlem.json.gz	SRR8527077
SRR8535427	80	undefined	SRR8535427
SRR8536151	7	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/1ad855d7-1dc1-4044-8da3-fbb97d8c78b2/call-singlem/SRR8536151.singlem.json.gz	SRR8536151
SRR8536152	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/50bd331e-7c3f-4651-8d5f-b4a8fc4fcb76/call-singlem/SRR8536152.singlem.json.gz	SRR8536152
SRR8536156	5	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/227b55ff-88eb-4a65-a57a-34d6ab5581a1/call-singlem/SRR8536156.singlem.json.gz	SRR8536156
SRR8536159	7	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/04d3960f-15cd-4f4d-b370-34087530f50d/call-singlem/SRR8536159.singlem.json.gz	SRR8536159
SRR8536160	4	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/9739b3ef-e272-46ce-a3d3-e167a94c7293/call-singlem/SRR8536160.singlem.json.gz	SRR8536160
SRR8537876	13	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/0a9403bb-7b7e-4868-a909-ca4aee8791a5/call-singlem/SRR8537876.singlem.json.gz	SRR8537876
SRR8537877	38	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/03b713c3-a35c-47a8-b0f6-935d9bb7b063/call-singlem/SRR8537877.singlem.json.gz	SRR8537877
SRR8537879	42	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/47a78b70-b531-4885-a167-230bb0f7ab47/call-singlem/SRR8537879.singlem.json.gz	SRR8537879
SRR8538407	41	undefined	SRR8538407
SRR8538410	35	undefined	SRR8538410
SRR8538898	18	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/753d12e7-bab8-4008-93ae-fec32a50a9da/call-singlem/attempt-3/SRR8538898.singlem.json.gz	SRR8538898
SRR8544467	57	undefined	SRR8544467
SRR8554898	118	undefined	SRR8554898
SRR8554900	164	undefined	SRR8554900
SRR8556377	57	undefined	SRR8556377
SRR8590643	18	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/081c2843-481d-43a2-9abb-50b25d1770af/call-singlem/SRR8590643.singlem.json.gz	SRR8590643
SRR8590644	23	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/9af2833c-56b6-4224-88a1-5dd8d0b72fae/call-singlem/attempt-4/SRR8590644.singlem.json.gz	SRR8590644
SRR8590645	21	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/2466a258-6e20-4345-bab3-11785f2d9b4d/call-singlem/SRR8590645.singlem.json.gz	SRR8590645
SRR8611926	12	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/b5095b03-367b-48d0-8f4e-4925cea16ecb/call-singlem/attempt-2/SRR8611926.singlem.json.gz	SRR8611926
SRR8611927	10	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/de88d1da-0464-4359-af16-357ac89f5ee7/call-singlem/attempt-2/SRR8611927.singlem.json.gz	SRR8611927
SRR8772595	7	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/763e4b76-ab5d-477e-879a-1983f6a8fb47/call-singlem/SRR8772595.singlem.json.gz	SRR8772595
SRR8772597	6	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/fd6a4b92-17bd-405a-915e-ba6d598113d0/call-singlem/SRR8772597.singlem.json.gz	SRR8772597
SRR8772598	16	undefined	SRR8772598
SRR8781998	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/2d921ffa-ae79-4e27-ac6f-c537869e13af/call-singlem/SRR8781998.singlem.json.gz	SRR8781998
SRR8782001	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/3caec37d-a08f-4594-90c6-8293ac734d1b/call-singlem/SRR8782001.singlem.json.gz	SRR8782001
SRR8832567	9	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/04932c3f-35a3-454a-8273-67cb198d9a7b/call-singlem/attempt-2/SRR8832567.singlem.json.gz	SRR8832567
SRR8847062	67	undefined	SRR8847062
SRR8847088	71	undefined	SRR8847088
SRR8847350	113	undefined	SRR8847350
SRR8856338	8	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/5d70e18d-169b-4f0a-a76a-3468fec4c533/call-singlem/SRR8856338.singlem.json.gz	SRR8856338
SRR8921818	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/2e5c748a-f4d0-4a74-a266-758ba894c10e/call-singlem/SRR8921818.singlem.json.gz	SRR8921818
SRR8921820	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/5fec4e35-95ba-4dc1-99ee-f12a0b723529/call-singlem/SRR8921820.singlem.json.gz	SRR8921820
SRR8921823	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/34321bcd-371f-4995-afde-c774e1f8fba4/call-singlem/SRR8921823.singlem.json.gz	SRR8921823
SRR8921825	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/8304c292-7134-4396-804a-e53645306885/call-singlem/SRR8921825.singlem.json.gz	SRR8921825
SRR8921826	1	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/f243324e-8497-4a3b-be2f-7309866a85dd/SingleM_SRA/50dba6d4-2f44-4f2c-a949-8f1b6531f801/call-singlem/SRR8921826.singlem.json.gz	SRR8921826
